bruto,liquido
3764,2269.5827200000003
3765,2270.0722
3766,2270.56168
3767,2271.05116
3768,2271.54064
3769,2272.03012
3770,2272.5196000000005
3771,2273.0090800000003
3772,2273.49856
3773,2273.98804
3774,2274.4775200000004
3775,2274.967
3776,2275.45648
3777,2275.94596
3778,2276.43544
3779,2276.9249200000004
3780,2277.4143999999997
3781,2277.9038800000003
3782,2278.39336
3783,2278.88284
3784,2279.3723200000004
3785,2279.8618
3786,2280.35128
3787,2280.84076
3788,2281.3302400000002
3789,2281.8197200000004
3790,2282.3091999999997
3791,2282.79868
3792,2283.28816
3793,2283.7776400000002
3794,2284.26712
3795,2284.7566000000006
3796,2285.24608
3797,2285.73556
3798,2286.22504
3799,2286.7145200000004
3800,2287.204
3801,2287.69348
3802,2288.18296
3803,2288.6724400000003
3804,2289.16192
3805,2289.6513999999997
3806,2290.14088
3807,2290.63036
3808,2291.1198400000003
3809,2291.6093200000005
3810,2292.0988
3811,2292.58828
3812,2293.07776
3813,2293.5672400000003
3814,2294.05672
3815,2294.5461999999998
3816,2295.03568
3817,2295.52516
3818,2296.0146400000003
3819,2296.50412
3820,2296.9936000000002
3821,2297.48308
3822,2297.97256
3823,2298.46204
3824,2298.9515200000005
3825,2299.441
3826,2299.93048
3827,2300.41996
3828,2300.9094400000004
3829,2301.39892
3830,2301.8884
3831,2302.37788
3832,2302.86736
3833,2303.35684
3834,2303.8463200000006
3835,2304.3358000000003
3836,2304.82528
3837,2305.31476
3838,2305.8042400000004
3839,2306.29372
3840,2306.7832
3841,2307.27268
3842,2307.76216
3843,2308.2516400000004
3844,2308.7411199999997
3845,2309.2306000000003
3846,2309.72008
3847,2310.2095600000002
3848,2310.69904
3849,2311.18852
3850,2311.678
3851,2312.16748
3852,2312.65696
3853,2313.1464400000004
3854,2313.63592
3855,2314.1254
3856,2314.61488
3857,2315.1043600000003
3858,2315.59384
3859,2316.0833200000006
3860,2316.5728
3861,2317.06228
3862,2317.5517600000003
3863,2318.0412400000005
3864,2318.53072
3865,2319.0202
3866,2319.50968
3867,2319.9991600000003
3868,2320.48864
3869,2320.9781199999998
3870,2321.4676000000004
3871,2321.95708
3872,2322.4465600000003
3873,2322.9360399999996
3874,2323.4255200000002
3875,2323.915
3876,2324.40448
3877,2324.89396
3878,2325.3834400000005
3879,2325.87292
3880,2326.3624
3881,2326.85188
3882,2327.3413600000003
3883,2327.83084
3884,2328.3203200000003
3885,2328.8098
3886,2329.29928
3887,2329.78876
3888,2330.2782400000006
3889,2330.76772
3890,2331.2572
3891,2331.74668
3892,2332.2361600000004
3893,2332.72564
3894,2333.21512
3895,2333.7046
3896,2334.19408
3897,2334.68356
3898,2335.1730399999997
3899,2335.6625200000003
3900,2336.152
3901,2336.6414800000002
3902,2337.13096
3903,2337.62044
3904,2338.10992
3905,2338.5994
3906,2339.0888800000002
3907,2339.5783600000004
3908,2340.0678399999997
3909,2340.5573200000003
3910,2341.0468
3911,2341.5362800000003
3912,2342.02576
3913,2342.51524
3914,2343.00472
3915,2343.4942
3916,2343.98368
3917,2344.4731600000005
3918,2344.96264
3919,2345.45212
3920,2345.9416
3921,2346.4310800000003
3922,2346.92056
3923,2347.4100399999998
3924,2347.89952
3925,2348.389
3926,2348.8784800000003
3927,2349.3679599999996
3928,2349.85744
3929,2350.34692
3930,2350.8364
3931,2351.3258800000003
3932,2351.81536
3933,2352.30484
3934,2352.7943200000004
3935,2353.2838
3936,2353.7732800000003
3937,2354.2627599999996
3938,2354.7522400000003
3939,2355.24172
3940,2355.7312
3941,2356.22068
3942,2356.7101600000005
3943,2357.19964
3944,2357.68912
3945,2358.1786
3946,2358.6680800000004
3947,2359.15756
3948,2359.64704
3949,2360.13652
3950,2360.626
3951,2361.11548
3952,2361.6049599999997
3953,2362.09444
3954,2362.58392
3955,2363.0734
3956,2363.5628800000004
3957,2364.05236
3958,2364.54184
3959,2365.03132
3960,2365.5208000000002
3961,2366.01028
3962,2366.4997599999997
3963,2366.9892400000003
3964,2367.47872
3965,2367.9682000000003
3966,2368.45768
3967,2368.94716
3968,2369.43664
3969,2369.92612
3970,2370.4156000000003
3971,2370.9050800000005
3972,2371.3945599999997
3973,2371.88404
3974,2372.37352
3975,2372.8630000000003
3976,2373.35248
3977,2373.8419599999997
3978,2374.33144
3979,2374.82092
3980,2375.3104
3981,2375.7998800000005
3982,2376.28936
3983,2376.77884
3984,2377.26832
3985,2377.7578000000003
3986,2378.24728
3987,2378.73676
3988,2379.22624
3989,2379.71572
3990,2380.2052000000003
3991,2380.6946799999996
3992,2381.1841600000002
3993,2381.67364
3994,2382.16312
3995,2382.6526000000003
3996,2383.14208
3997,2383.63156
3998,2384.12104
3999,2384.61052
4000,2385.1000000000004
4001,2385.58948
4002,2386.07896
4003,2386.56844
4004,2387.05792
4005,2387.5474
4006,2388.0368800000006
4007,2388.52636
4008,2389.01584
4009,2389.50532
4010,2389.9948000000004
4011,2390.48428
4012,2390.97376
4013,2391.46324
4014,2391.95272
4015,2392.4422
4016,2392.9316799999997
4017,2393.4211600000003
4018,2393.91064
4019,2394.4001200000002
4020,2394.8896000000004
4021,2395.37908
4022,2395.86856
4023,2396.35804
4024,2396.8475200000003
4025,2397.3370000000004
4026,2397.8264799999997
4027,2398.31596
4028,2398.80544
4029,2399.2949200000003
4030,2399.7844
4031,2400.27388
4032,2400.76336
4033,2401.25284
4034,2401.7423200000003
4035,2402.2318000000005
4036,2402.7212799999998
4037,2403.21076
4038,2403.70024
4039,2404.1897200000003
4040,2404.6792
4041,2405.1686799999998
4042,2405.65816
4043,2406.14764
4044,2406.63712
4045,2407.1266000000005
4046,2407.6160800000002
4047,2408.10556
4048,2408.59504
4049,2409.0845200000003
4050,2409.574
4051,2410.06348
4052,2410.55296
4053,2411.04244
4054,2411.5319200000004
4055,2412.0213999999996
4056,2412.5108800000003
4057,2413.00036
4058,2413.48984
4059,2413.9793200000004
4060,2414.4688
4061,2414.95828
4062,2415.44776
4063,2415.93724
4064,2416.4267200000004
4065,2416.9162
4066,2417.40568
4067,2417.89516
4068,2418.38464
4069,2418.87412
4070,2419.3636000000006
4071,2419.85308
4072,2420.34256
4073,2420.8320400000002
4074,2421.3215200000004
4075,2421.811
4076,2422.30048
4077,2422.78996
4078,2423.2794400000002
4079,2423.76892
4080,2424.2583999999997
4081,2424.7478800000004
4082,2425.23736
4083,2425.7268400000003
4084,2426.2163200000005
4085,2426.7058
4086,2427.19528
4087,2427.68476
4088,2428.1742400000003
4089,2428.6637200000005
4090,2429.1531999999997
4091,2429.64268
4092,2430.13216
4093,2430.6216400000003
4094,2431.11112
4095,2431.6006
4096,2432.09008
4097,2432.57956
4098,2433.06904
4099,2433.5585200000005
4100,2434.0480000000002
4101,2434.53748
4102,2435.02696
4103,2435.5164400000003
4104,2436.00592
4105,2436.4954
4106,2436.98488
4107,2437.47436
4108,2437.9638400000003
4109,2438.4533200000005
4110,2438.9428000000003
4111,2439.43228
4112,2439.92176
4113,2440.4112400000004
4114,2440.90072
4115,2441.3902
4116,2441.87968
4117,2442.36916
4118,2442.8586400000004
4119,2443.3481199999997
4120,2443.8376000000003
4121,2444.32708
4122,2444.81656
4123,2445.30604
4124,2445.7955200000006
4125,2446.285
4126,2446.77448
4127,2447.2639599999998
4128,2447.7534400000004
4129,2448.24292
4130,2448.7324
4131,2449.22188
4132,2449.7113600000002
4133,2450.20084
4134,2450.6903200000006
4135,2451.1798
4136,2451.66928
4137,2452.1587600000003
4138,2452.6482400000004
4139,2453.13772
4140,2453.6272
4141,2454.11668
4142,2454.6061600000003
4143,2455.09564
4144,2455.5851199999997
4145,2456.0746000000004
4146,2456.56408
4147,2457.0535600000003
4148,2457.54304
4149,2458.03252
4150,2458.522
4151,2459.01148
4152,2459.50096
4153,2459.9904400000005
4154,2460.4799199999998
4155,2460.9694
4156,2461.45888
4157,2461.9483600000003
4158,2462.43784
4159,2462.9273200000002
4160,2463.4168
4161,2463.90628
4162,2464.39576
4163,2464.8852400000005
4164,2465.3747200000003
4165,2465.8642
4166,2466.35368
4167,2466.8431600000004
4168,2467.33264
4169,2467.82212
4170,2468.3116
4171,2468.80108
4172,2469.2905600000004
4173,2469.7800399999996
4174,2470.2695200000003
4175,2470.759
4176,2471.24848
4177,2471.73796
4178,2472.22744
4179,2472.71692
4180,2473.2064
4181,2473.69588
4182,2474.1853600000004
4183,2474.6748399999997
4184,2475.1643200000003
4185,2475.6538
4186,2476.1432800000002
4187,2476.63276
4188,2477.1222400000006
4189,2477.61172
4190,2478.1012
4191,2478.59068
4192,2479.0801600000004
4193,2479.56964
4194,2480.05912
4195,2480.5486
4196,2481.0380800000003
4197,2481.52756
4198,2482.0170399999997
4199,2482.50652
4200,2482.996
4201,2483.4854800000003
4202,2483.9749599999996
4203,2484.46444
4204,2484.95392
4205,2485.4434
4206,2485.9328800000003
4207,2486.42236
4208,2486.9118399999998
4209,2487.4013200000004
4210,2487.8908
4211,2488.3802800000003
4212,2488.86976
4213,2489.35924
4214,2489.84872
4215,2490.3382
4216,2490.82768
4217,2491.3171600000005
4218,2491.80664
4219,2492.29612
4220,2492.7856
4221,2493.2750800000003
4222,2493.76456
4223,2494.25404
4224,2494.74352
4225,2495.233
4226,2495.72248
4227,2496.2119599999996
4228,2496.7014400000003
4229,2497.19092
4230,2497.6804
4231,2498.1698800000004
4232,2498.65936
4233,2499.14884
4234,2499.63832
4235,2500.1278
4236,2500.6172800000004
4237,2501.1067599999997
4238,2501.5962400000003
4239,2502.08572
4240,2502.5752
4241,2503.06468
4242,2503.55416
4243,2504.04364
4244,2504.53312
4245,2505.0226000000002
4246,2505.5120800000004
4247,2506.00156
4248,2506.49104
4249,2506.98052
4250,2507.4700000000003
4251,2507.95948
4252,2508.4489599999997
4253,2508.93844
4254,2509.42792
4255,2509.9174000000003
4256,2510.4068800000005
4257,2510.89636
4258,2511.38584
4259,2511.87532
4260,2512.3648000000003
4261,2512.85428
4262,2513.3437599999997
4263,2513.8332400000004
4264,2514.32272
4265,2514.8122000000003
4266,2515.3016799999996
4267,2515.79116
4268,2516.28064
4269,2516.77012
4270,2517.2596000000003
4271,2517.7490800000005
4272,2518.23856
4273,2518.72804
4274,2519.21752
4275,2519.7070000000003
4276,2520.19648
4277,2520.68596
4278,2521.17544
4279,2521.66492
4280,2522.1544
4281,2522.6438800000005
4282,2523.13336
4283,2523.62284
4284,2524.11232
4285,2524.6018000000004
4286,2525.09128
4287,2525.58076
4288,2526.07024
4289,2526.55972
4290,2527.0492
4291,2527.5386799999997
4292,2528.0281600000003
4293,2528.51764
4294,2529.00712
4295,2529.4966000000004
4296,2529.98608
4297,2530.47556
4298,2530.96504
4299,2531.4545200000002
4300,2531.9440000000004
4301,2532.4334799999997
4302,2532.92296
4303,2533.41244
4304,2533.9019200000002
4305,2534.3914
4306,2534.88088
4307,2535.37036
4308,2535.85984
4309,2536.3493200000003
4310,2536.8388000000004
4311,2537.32828
4312,2537.81776
4313,2538.30724
4314,2538.7967200000003
4315,2539.2862
4316,2539.7756799999997
4317,2540.26516
4318,2540.75464
4319,2541.2441200000003
4320,2541.7336000000005
4321,2542.22308
4322,2542.71256
4323,2543.20204
4324,2543.6915200000003
4325,2544.181
4326,2544.6704799999998
4327,2545.15996
4328,2545.64944
4329,2546.1389200000003
4330,2546.6283999999996
4331,2547.1178800000002
4332,2547.60736
4333,2548.09684
4334,2548.5863200000003
4335,2549.0758000000005
4336,2549.56528
4337,2550.05476
4338,2550.54424
4339,2551.0337200000004
4340,2551.5232
4341,2552.01268
4342,2552.50216
4343,2552.99164
4344,2553.48112
4345,2553.9706000000006
4346,2554.46008
4347,2554.94956
4348,2555.43904
4349,2555.9285200000004
4350,2556.418
4351,2556.90748
4352,2557.39696
4353,2557.88644
4354,2558.3759200000004
4355,2558.8653999999997
4356,2559.3548800000003
4357,2559.84436
4358,2560.3338400000002
4359,2560.8233200000004
4360,2561.3128
4361,2561.80228
4362,2562.29176
4363,2562.7812400000003
4364,2563.2707200000004
4365,2563.7601999999997
4366,2564.24968
4367,2564.73916
4368,2565.2286400000003
4369,2565.71812
4370,2566.2076000000006
4371,2566.69708
4372,2567.18656
4373,2567.67604
4374,2568.1655200000005
4375,2568.655
4376,2569.14448
4377,2569.63396
4378,2570.1234400000003
4379,2570.61292
4380,2571.1023999999998
4381,2571.59188
4382,2572.08136
4383,2572.5708400000003
4384,2573.0603200000005
4385,2573.5498000000002
4386,2574.03928
4387,2574.52876
4388,2575.0182400000003
4389,2575.50772
4390,2575.9972
4391,2576.48668
4392,2576.97616
4393,2577.4656400000003
4394,2577.95512
4395,2578.4446000000003
4396,2578.93408
4397,2579.42356
4398,2579.91304
4399,2580.4025200000005
4400,2580.892
4401,2581.38148
4402,2581.87096
4403,2582.3604400000004
4404,2582.84992
4405,2583.3394
4406,2583.82888
4407,2584.31836
4408,2584.80784
4409,2585.2973200000006
4410,2585.7868000000003
4411,2586.27628
4412,2586.7657600000002
4413,2587.2552400000004
4414,2587.74472
4415,2588.2342
4416,2588.72368
4417,2589.2131600000002
4418,2589.7026400000004
4419,2590.1921199999997
4420,2590.6816000000003
4421,2591.17108
4422,2591.6605600000003
4423,2592.15004
4424,2592.63952
4425,2593.129
4426,2593.61848
4427,2594.10796
4428,2594.5974400000005
4429,2595.0869199999997
4430,2595.5764
4431,2596.06588
4432,2596.5553600000003
4433,2597.04484
4434,2597.5343200000007
4435,2598.0238
4436,2598.51328
4437,2599.00276
4438,2599.4922400000005
4439,2599.98172
4440,2600.4712
4441,2600.96068
4442,2601.4501600000003
4443,2601.93964
4444,2602.42912
4445,2602.9186
4446,2603.40808
4447,2603.8975600000003
4448,2604.3870399999996
4449,2604.8765200000003
4450,2605.366
4451,2605.85548
4452,2606.34496
4453,2606.83444
4454,2607.32392
4455,2607.8134
4456,2608.30288
4457,2608.7923600000004
4458,2609.28184
4459,2609.7713200000003
4460,2610.2608
4461,2610.75028
4462,2611.23976
4463,2611.7292400000006
4464,2612.21872
4465,2612.7082
4466,2613.19768
4467,2613.6871600000004
4468,2614.17664
4469,2614.66612
4470,2615.1556
4471,2615.6450800000002
4472,2616.13456
4473,2616.6240399999997
4474,2617.1135200000003
4475,2617.603
4476,2618.0924800000003
4477,2618.5819599999995
4478,2619.07144
4479,2619.56092
4480,2620.0504
4481,2620.5398800000003
4482,2621.0293600000005
4483,2621.5188399999997
4484,2622.0083200000004
4485,2622.4978
4486,2622.9872800000003
4487,2623.47676
4488,2623.96624
4489,2624.45572
4490,2624.9452
4491,2625.43468
4492,2625.9241600000005
4493,2626.41364
4494,2626.90312
4495,2627.3926
4496,2627.8820800000003
4497,2628.37156
4498,2628.86104
4499,2629.35052
4500,2629.84
4501,2630.3294800000003
4502,2630.8189599999996
4503,2631.3084400000002
4504,2631.79792
4505,2632.2874
4506,2632.7768800000003
4507,2633.26636
4508,2633.75584
4509,2634.2453200000004
4510,2634.7348
4511,2635.2242800000004
4512,2635.7137599999996
4513,2636.2032400000003
4514,2636.69272
4515,2637.1822
4516,2637.67168
4517,2638.1611600000006
4518,2638.65064
4519,2639.14012
4520,2639.6296
4521,2640.1190800000004
4522,2640.60856
4523,2641.09804
4524,2641.58752
4525,2642.077
4526,2642.56648
4527,2643.0559599999997
4528,2643.54544
4529,2644.03492
4530,2644.5244000000002
4531,2645.0138800000004
4532,2645.50336
4533,2645.99284
4534,2646.48232
4535,2646.9718000000003
4536,2647.46128
4537,2647.9507599999997
4538,2648.4402400000004
4539,2648.92972
4540,2649.4192000000003
4541,2649.90868
4542,2650.39816
4543,2650.88764
4544,2651.37712
4545,2651.8666000000003
4546,2652.3560800000005
4547,2652.8455599999998
4548,2653.33504
4549,2653.82452
4550,2654.3140000000003
4551,2654.80348
4552,2655.2929599999998
4553,2655.78244
4554,2656.27192
4555,2656.7614
4556,2657.2508800000005
4557,2657.7403600000002
4558,2658.22984
4559,2658.71932
4560,2659.2088000000003
4561,2659.69828
4562,2660.18776
4563,2660.67724
4564,2661.16672
4565,2661.6562000000004
4566,2662.1456799999996
4567,2662.6351600000003
4568,2663.12464
4569,2663.61412
4570,2664.1036000000004
4571,2664.59308
4572,2665.08256
4573,2665.57204
4574,2666.06152
4575,2666.5510000000004
4576,2667.0404799999997
4577,2667.52996
4578,2668.01944
4579,2668.50892
4580,2668.9984
4581,2669.4878800000006
4582,2669.97736
4583,2670.46684
4584,2670.9563200000002
4585,2671.4458000000004
4586,2671.93528
4587,2672.42476
4588,2672.91424
4589,2673.4037200000002
4590,2673.8932
4591,2674.3826799999997
4592,2674.87216
4593,2675.36164
4594,2675.8511200000003
4595,2676.3406000000004
4596,2676.83008
4597,2677.31956
4598,2677.80904
4599,2678.2985200000003
4600,2678.788
4601,2679.2774799999997
4602,2679.76696
4603,2680.25644
4604,2680.7459200000003
4605,2681.2354
4606,2681.72488
4607,2682.21436
4608,2682.70384
4609,2683.1933200000003
4610,2683.6827999999996
4611,2684.17228
4612,2684.6617600000004
4613,2685.15124
4614,2685.6407200000003
4615,2686.1302000000005
4616,2686.61968
4617,2687.10916
4618,2687.5986400000006
4619,2688.08812
4620,2688.5776000000005
4621,2689.06708
4622,2689.55656
4623,2690.04604
4624,2690.53552
4625,2691.025
4626,2691.5144800000007
4627,2692.00396
4628,2692.49344
4629,2692.9829200000004
4630,2693.4723999999997
4631,2693.9618800000003
4632,2694.45136
4633,2694.94084
4634,2695.4303200000004
4635,2695.9197999999997
4636,2696.40928
4637,2696.8987600000005
4638,2697.3882399999998
4639,2697.8777200000004
4640,2698.3672000000006
4641,2698.85668
4642,2699.34616
4643,2699.8356400000002
4644,2700.32512
4645,2700.8146000000006
4646,2701.30408
4647,2701.79356
4648,2702.2830400000003
4649,2702.7725199999995
4650,2703.262
4651,2703.7514800000004
4652,2704.24096
4653,2704.7304400000003
4654,2705.2199200000005
4655,2705.7093999999997
4656,2706.1988800000004
4657,2706.6883599999996
4658,2707.1778400000003
4659,2707.6673200000005
4660,2708.1567999999997
4661,2708.64628
4662,2709.13576
4663,2709.62524
4664,2710.1147200000005
4665,2710.6042000000007
4666,2711.09368
4667,2711.58316
4668,2712.0726400000003
4669,2712.56212
4670,2713.0516000000002
4671,2713.54108
4672,2714.03056
4673,2714.5200400000003
4674,2715.0095199999996
4675,2715.499
4676,2715.9884800000004
4677,2716.47796
4678,2716.9674400000004
4679,2717.4569199999996
4680,2717.9464
4681,2718.43588
4682,2718.9253599999997
4683,2719.41484
4684,2719.9043200000006
4685,2720.3938
4686,2720.88328
4687,2721.37276
4688,2721.86224
4689,2722.35172
4690,2722.8412000000008
4691,2723.33068
4692,2723.82016
4693,2724.3096400000004
4694,2724.7991199999997
4695,2725.2886000000003
4696,2725.77808
4697,2726.2675600000002
4698,2726.7570400000004
4699,2727.2465199999997
4700,2727.736
4701,2728.2254800000005
4702,2728.71496
4703,2729.2044400000004
4704,2729.6939199999997
4705,2730.1834
4706,2730.67288
4707,2731.1623599999994
4708,2731.65184
4709,2732.1413200000006
4710,2732.6308
4711,2733.12028
4712,2733.6097600000003
4713,2734.0992399999996
4714,2734.58872
4715,2735.0782000000004
4716,2735.56768
4717,2736.0571600000003
4718,2736.5466400000005
4719,2737.0361199999998
4720,2737.5256000000004
4721,2738.0150799999997
4722,2738.5045600000003
4723,2738.9940400000005
4724,2739.4835199999998
4725,2739.973
4726,2740.46248
4727,2740.95196
4728,2741.4414400000005
4729,2741.93092
4730,2742.4204
4731,2742.90988
4732,2743.3993599999994
4733,2743.88884
4734,2744.3783200000003
4735,2744.8678
4736,2745.35728
4737,2745.8467600000004
4738,2746.3362399999996
4739,2746.8257200000003
4740,2747.3152000000005
4741,2747.80468
4742,2748.2941600000004
4743,2748.7836400000006
4744,2749.27312
4745,2749.7626
4746,2750.2520799999998
4747,2750.7415600000004
4748,2751.2310400000006
4749,2751.72052
4750,2752.21
4751,2752.69948
4752,2753.18896
4753,2753.67844
4754,2754.16792
4755,2754.6574
4756,2755.1468800000002
4757,2755.6363599999995
4758,2756.1258399999997
4759,2756.6153200000003
4760,2757.1048
4761,2757.5942800000003
4762,2758.0837600000004
4763,2758.5732399999997
4764,2759.06272
4765,2759.5522000000005
4766,2760.04168
4767,2760.5311600000005
4768,2761.0206400000006
4769,2761.51012
4770,2761.9996
4771,2762.48908
4772,2762.97856
4773,2763.4680400000007
4774,2763.95752
4775,2764.447
4776,2764.9364800000003
4777,2765.4259599999996
4778,2765.91544
4779,2766.40492
4780,2766.8944
4781,2767.3838800000003
4782,2767.8733599999996
4783,2768.36284
4784,2768.8523200000004
4785,2769.3417999999997
4786,2769.8312800000003
4787,2770.3207600000005
4788,2770.81024
4789,2771.29972
4790,2771.7892
4791,2772.27868
4792,2772.7681600000005
4793,2773.2576400000007
4794,2773.74712
4795,2774.2366
4796,2774.7260799999995
4797,2775.21556
4798,2775.7050400000003
4799,2776.19452
4800,2776.684
4801,2777.1734800000004
4802,2777.6629599999997
4803,2778.1524400000003
4804,2778.6419199999996
4805,2779.1314
4806,2779.6208800000004
4807,2780.1103599999997
4808,2780.59984
4809,2781.08932
4810,2781.5788
4811,2782.0682800000004
4812,2782.5577600000006
4813,2783.04724
4814,2783.53672
4815,2784.0262000000002
4816,2784.51568
4817,2785.00516
4818,2785.494640000001
4819,2785.98412
4820,2786.4736000000003
4821,2786.9630799999995
4822,2787.4525599999997
4823,2787.9420400000004
4824,2788.43152
4825,2788.9210000000003
4826,2789.4104800000005
4827,2789.8999599999997
4828,2790.38944
4829,2790.8789199999997
4830,2791.3684
4831,2791.8578800000005
4832,2792.3473599999998
4833,2792.83684
4834,2793.32632
4835,2793.8158
4836,2794.30528
4837,2794.7947600000007
4838,2795.28424
4839,2795.77372
4840,2796.2632000000003
4841,2796.7526799999996
4842,2797.2421600000002
4843,2797.731640000001
4844,2798.22112
4845,2798.7106000000003
4846,2799.2000799999996
4847,2799.68956
4848,2800.1790400000004
4849,2800.6685199999997
4850,2801.1580000000004
4851,2801.6474800000005
4852,2802.13696
4853,2802.62644
4854,2803.1159199999993
4855,2803.6054
4856,2804.0948800000006
4857,2804.58436
4858,2805.07384
4859,2805.56332
4860,2806.0527999999995
4861,2806.54228
4862,2807.0317600000003
4863,2807.52124
4864,2808.01072
4865,2808.5002000000004
4866,2808.9896799999997
4867,2809.4791600000003
4868,2809.9686400000005
4869,2810.4581200000002
4870,2810.9476000000004
4871,2811.4370799999997
4872,2811.92656
4873,2812.41604
4874,2812.90552
4875,2813.3950000000004
4876,2813.8844800000006
4877,2814.37396
4878,2814.86344
4879,2815.3529199999994
4880,2815.8424
4881,2816.33188
4882,2816.82136
4883,2817.31084
4884,2817.8003200000003
4885,2818.2897999999996
4886,2818.77928
4887,2819.2687600000004
4888,2819.75824
4889,2820.2477200000003
4890,2820.7372000000005
4891,2821.2266799999998
4892,2821.71616
4893,2822.2056400000006
4894,2822.6951200000003
4895,2823.1846000000005
4896,2823.67408
4897,2824.16356
4898,2824.65304
4899,2825.14252
4900,2825.632
4901,2826.1214800000007
4902,2826.61096
4903,2827.10044
4904,2827.5899199999994
4905,2828.0793999999996
4906,2828.5688800000003
4907,2829.05836
4908,2829.54784
4909,2830.0373200000004
4910,2830.5267999999996
4911,2831.01628
4912,2831.5057600000005
4913,2831.9952399999997
4914,2832.4847200000004
4915,2832.9742000000006
4916,2833.46368
4917,2833.95316
4918,2834.4426400000007
4919,2834.93212
4920,2835.4216000000006
4921,2835.91108
4922,2836.40056
4923,2836.89004
4924,2837.3795199999995
4925,2837.869
4926,2838.358480000001
4927,2838.84796
4928,2839.3374400000002
4929,2839.8269199999995
4930,2840.3163999999997
4931,2840.8058800000003
4932,2841.2953599999996
4933,2841.7848400000003
4934,2842.2743200000004
4935,2842.7637999999997
4936,2843.25328
4937,2843.74276
4938,2844.23224
4939,2844.7217200000005
4940,2845.2112000000006
4941,2845.70068
4942,2846.19016
4943,2846.6796400000003
4944,2847.16912
4945,2847.6586
4946,2848.14808
4947,2848.63756
4948,2849.1270400000003
4949,2849.6165199999996
4950,2850.106
4951,2850.5954800000004
4952,2851.08496
4953,2851.5744400000003
4954,2852.0639199999996
4955,2852.5534
4956,2853.04288
4957,2853.5323599999997
4958,2854.0218400000003
4959,2854.5113200000005
4960,2855.0008
4961,2855.49028
4962,2855.97976
4963,2856.46924
4964,2856.95872
4965,2857.4482000000007
4966,2857.93768
4967,2858.42716
4968,2858.9166400000004
4969,2859.4061199999996
4970,2859.8956000000003
4971,2860.38508
4972,2860.87456
4973,2861.3640400000004
4974,2861.8535199999997
4975,2862.343
4976,2862.8324800000005
4977,2863.3219599999998
4978,2863.8114400000004
4979,2864.3009199999997
4980,2864.7904
4981,2865.27988
4982,2865.76936
4983,2866.25884
4984,2866.7483200000006
4985,2867.2378
4986,2867.72728
4987,2868.2167600000002
4988,2868.7062399999995
4989,2869.19572
4990,2869.685200000001
4991,2870.17468
4992,2870.6641600000003
4993,2871.1536400000005
4994,2871.6431199999997
4995,2872.1326000000004
4996,2872.6220799999996
4997,2873.1115600000003
4998,2873.6010400000005
4999,2874.0905199999997
5000,2874.58
5001,2875.0694800000006
5002,2875.55896
5003,2876.0484400000005
5004,2876.5379199999998
5005,2877.0274
5006,2877.51688
5007,2878.0063599999994
5008,2878.49584
5009,2878.9853200000007
5010,2879.4748
5011,2879.96428
5012,2880.4537600000003
5013,2880.9432399999996
5014,2881.4327200000002
5015,2881.9222000000004
5016,2882.41168
5017,2882.9011600000003
5018,2883.3906400000005
5019,2883.88012
5020,2884.3696
5021,2884.8590799999997
5022,2885.3485600000004
5023,2885.8380400000005
5024,2886.32752
5025,2886.817
5026,2887.30648
5027,2887.79596
5028,2888.28544
5029,2888.77492
5030,2889.2644
5031,2889.75388
5032,2890.2433599999995
5033,2890.73284
5034,2891.2223200000003
5035,2891.7118
5036,2892.20128
5037,2892.6907600000004
5038,2893.1802399999997
5039,2893.66972
5040,2894.1592000000005
5041,2894.6486800000002
5042,2895.1381600000004
5043,2895.6276400000006
5044,2896.11712
5045,2896.6066
5046,2897.09608
5047,2897.58556
5048,2898.0750400000006
5049,2898.56452
5050,2899.054
5051,2899.5434800000003
5052,2900.0329599999995
5053,2900.52244
5054,2901.01192
5055,2901.5014
5056,2901.9908800000003
5057,2902.4803599999996
5058,2902.9698399999997
5059,2903.4593200000004
5060,2903.9487999999997
5061,2904.4382800000003
5062,2904.9277600000005
5063,2905.4172399999998
5064,2905.90672
5065,2906.3962000000006
5066,2906.88568
5067,2907.3751600000005
5068,2907.8646400000007
5069,2908.35412
5070,2908.8436
5071,2909.3330799999994
5072,2909.82256
5073,2910.3120400000007
5074,2910.80152
5075,2911.291
5076,2911.7804800000004
5077,2912.2699599999996
5078,2912.7594400000003
5079,2913.2489199999995
5080,2913.7384
5081,2914.2278800000004
5082,2914.7173599999996
5083,2915.20684
5084,2915.69632
5085,2916.1857999999997
5086,2916.6752800000004
5087,2917.1647600000006
5088,2917.65424
5089,2918.14372
5090,2918.6332
5091,2919.12268
5092,2919.61216
5093,2920.1016400000008
5094,2920.59112
5095,2921.0806000000002
5096,2921.5700799999995
5097,2922.05956
5098,2922.5490400000003
5099,2923.03852
5100,2923.5280000000002
5101,2924.0174800000004
5102,2924.5069599999997
5103,2924.99644
5104,2925.4859199999996
5105,2925.9754000000003
5106,2926.4648800000004
5107,2926.9543599999997
5108,2927.44384
5109,2927.93332
5110,2928.4228
5111,2928.91228
5112,2929.4017600000006
5113,2929.89124
5114,2930.38072
5115,2930.8702000000003
5116,2931.3596799999996
5117,2931.8491600000007
5118,2932.338640000001
5119,2932.82812
5120,2933.3176000000003
5121,2933.8070799999996
5122,2934.2965599999998
5123,2934.78604
5124,2935.27552
5125,2935.7650000000003
5126,2936.2544800000005
5127,2936.74396
5128,2937.23344
